promotion_id,promotion_type,asin,promo_price,original_price,start,end
776b9f88,Best Deal,B0C94719Z8,15.62,14.6,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B0BMQXCX1X,17.86,18.37,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B08JC2YLYL,-0.93,0.0,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B0BMQXCX1X,22.91,23.27,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0BSQVQX75,21.09,21.4,2025-03-01 00:00:00,2025-03-31 23:59:00
17792199702,Coupon,B0D22ZQTSC,18.94,20.47,2025-02-17 00:00:00,2025-02-23 23:59:00
17029211802,Sales Discount,B0BK8W6JM3,13.22,14.69,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08GCFFDMH,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
776b9f88,Best Deal,B0C6FJQ7S5,15.76,14.73,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B0BMQXCX1X,22.77,23.27,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JCSQGVK,12.54,13.93,2024-12-11 00:00:00,2025-01-31 23:59:00
e5936dd2,Best Deal,B00RBUM5JQ,16.53,15.45,2024-12-26 00:00:00,2025-01-05 23:55:00
18062815702,Sales Discount,B0CS6HDRFW,14.21,15.79,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0DFCR6LPY,14.69,14.86,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B07C5Q7T4D,-0.88,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JC9NN3X,16.23,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08GCFFDMH,18.19,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17965660802,Price Discount,B07R5XPNMP,15.0,15.81,2025-02-24 00:00:00,2025-02-28 23:59:00
18062815702,Sales Discount,B086XBB126,11.99,13.33,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07F14GMP2,21.22,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
24409660702,Sales Discount,B0DGGWX7WN,13.23,13.93,2026-03-17 21:00:00,2026-03-31 23:59:00
18062815702,Sales Discount,B09JCNKXV5,14.21,15.79,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B091Z4JQBD,15.09,15.38,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B01D3FVKBG,18.2,20.23,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B07WH27VXM,-2.05,0.0,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B075RGVV7G,15.64,15.79,2024-12-11 00:00:00,2025-01-31 23:59:00
776b9f88,Best Deal,B0BX76VGXP,15.62,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B08JC9XBGM,-0.93,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B091Z4JQBD,14.61,15.38,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08VX84KW4,18.32,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08JC9XBGM,18.19,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08QVYP7YH,21.36,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
da7ca825,Best Deal,B0CHSKHD1Z,19.31,18.05,2025-05-21 00:00:00,2025-05-27 23:55:00
18062815702,Sales Discount,B00RCYQUII,12.54,13.93,2025-03-01 00:00:00,2025-03-31 23:59:00
25402148802,Sales Discount,B0DJP4W7KC,22.69,23.27,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B08XZMCR17,21.79,24.21,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0CHSLDL5K,12.66,12.99,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B08VWV18N7,17.66,16.5,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B0BK8WLZT5,12.46,13.84,2025-03-01 00:00:00,2025-03-31 23:59:00
da7ca825,Best Deal,B0DGGVW1NH,16.0,0.0,2025-05-21 00:00:00,2025-05-27 23:55:00
17970364702,Sales Discount,B0D2322MMQ,14.21,15.79,2025-02-20 00:00:00,2025-02-28 23:59:00
17029211802,Sales Discount,B09NRH4J1C,20.94,23.27,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B0D2319J4L,15.53,15.79,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B08NPB4GCD,15.9,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B01D3FVKBG,20.87,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
da7ca825,Best Deal,B0D2319J4L,14.3,13.36,2025-05-21 00:00:00,2025-05-27 23:55:00
25402148802,Sales Discount,B0C93RMXRR,29.35,30.75,2026-05-23 00:00:00,2026-06-06 23:59:00
18465947002,Price Discount,B0DK9L5MWL,16.0,0.0,2025-03-25 16:31:00,2025-03-31 23:59:00
17492259202,Coupon,B09JCMLXP5,23.0,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B08JCRVJX7,14.11,0.0,2024-12-26 00:00:00,2025-01-05 23:55:00
17492259202,Coupon,B08JCV95Y3,16.33,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B077QQ2XV8,17.28,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B09C6FWGJR,21.91,20.48,2025-03-25 00:00:00,2025-03-31 23:55:00
18341715402,Coupon,B0DFCQLLSY,12.69,12.99,2025-03-24 00:00:00,2025-04-23 23:59:00
18062815702,Sales Discount,B0BSQVND4T,20.76,21.4,2025-03-01 00:00:00,2025-03-31 23:59:00
18693650102,Sales Discount,B08DDBGBZG,14.98,21.4,2025-04-10 23:00:00,2025-04-30 23:59:00
17492259202,Coupon,B096W2GHQV,18.44,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
25402148802,Sales Discount,B0DHL6WSMT,23.47,26.07,2026-05-23 00:00:00,2026-06-06 23:59:00
17492259202,Coupon,B096W54FGM,16.35,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
16105181202,Sales Discount,B06Y3Q6XNX,17.87,22.34,2024-10-10 00:01:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0DGGVW1NH,15.89,17.66,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0D22ZQTSC,20.12,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BSQVND4T,-1.07,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B0BD88S1FW,15.03,14.05,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B0CCJVV9GF,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B075T9G9YS,23.73,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B00N1QKQ5Y,15.11,14.12,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B091Z4JQBD,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18341715402,Coupon,B0DFCR6LPY,14.49,14.86,2025-03-24 00:00:00,2025-04-23 23:59:00
17029211802,Sales Discount,B087JJ4M8H,25.59,26.07,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B0D2322MMQ,-1.58,0.0,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B081TDP6YF,26.83,29.81,2025-03-01 00:00:00,2025-03-31 23:59:00
18341715402,Coupon,B0D638JD41,13.41,14.12,2025-03-24 00:00:00,2025-04-23 23:59:00
17492259202,Coupon,B0BK8W6JM3,18.16,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B09TJXDWKF,21.23,22.34,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B087JTHDN1,15.89,17.66,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B096W3WGCN,14.92,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08VWKYVKS,19.26,21.4,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B094R1JQ6K,18.31,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08QVWRHP2,17.96,18.89,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B0C2QM9WK6,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B08XZLYCZ5,20.11,22.34,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B00RBUM5JQ,19.55,20.47,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07WH27VXM,20.0,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08DCY34MX,12.71,14.12,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08XZMCR17,23.6,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B094R1JQ6K,17.67,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
16105181202,Sales Discount,B08QVWRHP2,17.88,22.34,2024-10-10 00:01:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0DGGVW1NH,15.9,17.66,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0BK8STFVG,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B08VWF8Y96,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
da7ca825,Best Deal,B0D2322MMQ,14.1,13.18,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B0CWPJTWXQ,17.56,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B07KJMHWGW,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B0BD85KJQV,22.03,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08JC9XBGM,18.23,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0D2322MMQ,15.01,15.79,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B096W2GHQV,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B07DGGD49G,19.26,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B08JC9NN3X,15.89,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B0D92MHJL8,13.33,13.93,2024-12-11 00:00:00,2025-01-31 23:59:00
17412222602,Sales Discount,B08VX84KW4,14.88,18.6,2025-01-09 00:01:00,2025-01-31 23:59:00
17492259202,Coupon,B08B8SJK6K,23.69,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0CCJ8R191,19.81,18.51,2024-12-26 00:00:00,2025-01-05 23:55:00
776b9f88,Best Deal,B0CMV8JRKN,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B0BD81KP8K,17.75,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08XZLYCZ5,22.09,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0B2WSTP9W,-0.93,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JC9XBGM,18.11,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B08JCRVJX7,15.89,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08GCFFDMH,17.67,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B08VX84KW4,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
da7ca825,Best Deal,B0DFCRYTBC,10.91,10.2,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B0CHSK39WM,10.56,11.12,2025-01-13 00:00:00,2025-02-12 23:59:00
8f39fad6,Best Deal,B0D22XWFBT,15.96,14.92,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B07DGFDLKP,18.42,20.47,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B07F1FKM3M,17.1,18.0,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B07F1FKM3M,20.41,21.4,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B091Z4JQBD,14.63,15.38,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B0BK8X47M5,12.74,14.15,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B00RCYQUII,13.75,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B09C6FWGJR,22.99,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
16105181202,Sales Discount,B01FFWYDVO,11.93,14.92,2024-10-10 00:01:00,2025-03-31 23:59:00
16105181202,Sales Discount,B0B6WGC16M,16.39,20.48,2024-10-10 00:01:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08QVWRHP2,21.23,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0B2PWX7P9,22.1,23.27,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BD88S1FW,-0.89,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
16105181202,Sales Discount,B0CCJWSS2P,11.89,14.86,2024-10-10 00:01:00,2025-03-31 23:59:00
17492259202,Coupon,B0BD85KJQV,21.22,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B087JK7673,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B0CMV9BH8K,21.01,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B07R5XPNMP,17.67,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B09C6GDG72,17.48,18.09,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B096W2GHQV,18.28,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B08VWV18N7,19.05,19.53,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0BK8W6JM3,15.72,14.69,2024-12-26 00:00:00,2025-01-05 23:55:00
17492259202,Coupon,B0DFCRNY8W,16.59,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BK8WLZT5,17.46,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
25402148802,Sales Discount,B0DJP4W7KC,22.4,23.27,2026-05-23 00:00:00,2026-06-06 23:59:00
e5936dd2,Best Deal,B07C5Q7T4D,15.71,0.0,2024-12-26 00:00:00,2025-01-05 23:55:00
17029211802,Sales Discount,B07B9NWQ61,14.21,15.79,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08JC2YLYL,13.87,14.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0DFCQLLSY,-1.3,0.0,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B089FZBMW9,23.69,24.21,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0CPJG6XL8,17.18,18.09,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0CWPJTWXQ,16.78,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
da7ca825,Best Deal,B0CS6HDRFW,13.34,0.0,2025-05-21 00:00:00,2025-05-27 23:55:00
18062815702,Sales Discount,B091Z4JQBD,17.67,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0C947V4GH,17.78,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B07NNVS8M4,18.43,20.48,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B06Y3Q6XNX,-1.89,0.0,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0CHSLDL5K,9.18,10.2,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B087JK7673,18.3,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B096W2GHQV,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
8f39fad6,Best Deal,B01G7428BG,21.65,20.23,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B06XR9VG7N,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B01FFWYDVO,14.19,14.92,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B06XR9VG7N,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
e5936dd2,Best Deal,B0BSQZRFBV,15.9,14.86,2024-12-26 00:00:00,2025-01-05 23:55:00
17492259202,Coupon,B0DFCRYTBC,11.45,12.06,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B09NRH7WP6,9.13,10.15,2025-03-01 00:00:00,2025-03-31 23:59:00
25401016002,Sales Discount,B0DR9CLXV5,12.53,13.93,2026-05-23 00:00:00,2026-06-06 23:59:00
17492259202,Coupon,B0BSQVND4T,20.9,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0BD81KP8K,-1.86,0.0,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07PM7B4NK,35.93,36.36,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0BK8WLZT5,14.91,13.93,2024-12-26 00:00:00,2025-01-05 23:55:00
18062815702,Sales Discount,B08JC9NN3X,16.31,16.73,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B01FFWYDVO,15.89,17.66,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B091Z4JQBD,18.2,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BMQXCX1X,22.74,23.27,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B077QQ2XV8,14.61,14.92,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08JC2YLYL,18.3,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0C6FHKNM7,19.76,18.47,2024-12-26 00:00:00,2025-01-05 23:55:00
18062815702,Sales Discount,B091Z1H8RK,19.52,19.68,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07C5Q7T4D,17.43,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08XZLYCZ5,20.05,21.12,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B0D63B1QGN,16.31,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
e5936dd2,Best Deal,B0BK8X47M5,15.14,14.15,2024-12-26 00:00:00,2025-01-05 23:55:00
17029211802,Sales Discount,B08NPF3LJ7,13.27,14.74,2024-12-11 00:00:00,2025-01-31 23:59:00
776b9f88,Best Deal,B07F1FKM3M,19.26,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B0BD81KP8K,14.14,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
776b9f88,Best Deal,B08B8SJK6K,21.91,20.48,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B0BK8STFVG,13.22,14.69,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08XZLYCZ5,20.11,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B00SBSJ16C,13.42,14.92,2025-03-01 00:00:00,2025-03-31 23:59:00
25401016002,Sales Discount,B0DHL6WSMT,23.46,26.07,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B096W3WGCN,17.67,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B087JJ4M8H,25.63,26.07,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B0BD81KP8K,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B01D3FVKBG,19.26,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B07F1FKM3M,20.91,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08NPB4GCD,16.19,16.73,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0B6WCHGMK,13.59,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
25402148802,Sales Discount,B0C93RMXRR,29.22,30.75,2026-05-23 00:00:00,2026-06-06 23:59:00
18341715402,Coupon,B0DQDRRFPF,10.9,11.12,2025-03-24 00:00:00,2025-04-23 23:59:00
17029211802,Sales Discount,B0C2QPSPS6,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B076MBD6KQ,15.44,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B096W54FGM,15.94,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
776b9f88,Best Deal,B0BK8X47M5,15.04,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B01MCZD91A,14.12,14.86,2024-12-11 00:00:00,2025-01-31 23:59:00
776b9f88,Best Deal,B08JC2YLYL,15.62,14.6,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B09TJXDWKF,21.99,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BK8X47M5,15.47,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08JCSQGVK,13.24,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B0BMQXCX1X,19.66,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
776b9f88,Best Deal,B08GCTM58N,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B087JK7673,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08JCSQGVK,12.48,13.13,2025-03-01 00:00:00,2025-03-31 23:59:00
776b9f88,Best Deal,B08DDBGBZG,18.99,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B096W2GHQV,13.24,14.72,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08VWF8Y96,18.15,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0CS6GFLRM,15.04,14.06,2024-12-26 00:00:00,2025-01-05 23:55:00
18062815702,Sales Discount,B087JHVV7T,14.14,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
776b9f88,Best Deal,B00SBSJ16C,15.96,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B0BX76VGXP,13.91,14.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07B9FTCXV,-1.22,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08QVWRHP2,18.74,18.89,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B077QNG9M4,18.14,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B07WH27VXM,20.14,20.47,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B0CS6GFLRM,13.72,14.06,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B09TJXDWKF,22.01,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0C947V4GH,18.5,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B01D3FVKBG,20.97,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B07ZQHMLQY,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B076MBD6KQ,15.64,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
16105181202,Sales Discount,B08VX84KW4,14.87,18.6,2024-10-10 00:01:00,2025-03-31 23:59:00
17492259202,Coupon,B09TJXDWKF,21.22,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0C94719Z8,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08XZMCR17,23.86,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B00RCYQUII,13.24,13.93,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B00XU8EF0K,-1.86,0.0,2024-12-11 00:00:00,2025-01-31 23:59:00
776b9f88,Best Deal,B0BX76VGXP,15.62,14.6,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B09C6HJ2CC,15.89,17.66,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B087JHVV7T,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0CCJWSS2P,13.74,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B01FFWYDVO,17.28,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08JC9NN3X,15.9,16.73,2025-03-01 00:00:00,2025-03-31 23:59:00
16105181202,Sales Discount,B08QVWRHP2,17.87,22.34,2024-10-10 00:01:00,2025-03-31 23:59:00
18062815702,Sales Discount,B07PM7B4NK,27.72,30.8,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0CPJG6XL8,20.86,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
18341715402,Coupon,B0D638JD41,15.89,16.73,2025-03-24 00:00:00,2025-04-23 23:59:00
17492259202,Coupon,B07F1FKM3M,20.95,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
25401079802,Sales Discount,B0DJP4W7KC,22.37,23.27,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B01FFWYDVO,13.42,14.92,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B01G7428BG,19.26,21.4,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0D22ZSZ2H,18.14,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JC2YLYL,13.22,14.69,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B01MCZD91A,14.65,14.86,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0BMQXCX1X,17.76,18.37,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B00XU8AUC2,18.17,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B09TJXDWKF,17.0,18.89,2025-03-01 00:00:00,2025-03-31 23:59:00
