sku,asin,amazon-store,product-name,brand,your-price,sales-price,currency,estimated-referral-fee-per-unit,estimated-variable-closing-fee,expected-domestic-fulfilment-fee-per-unit,COGS
VV-VITA-227,B08VWF8Y96,ES,Evening Primrose Oil Vegavero | El único Vegano & Orgánico | Aceite de Onagra Y Borraja | Acné + Psoriasis + Eczema | Con Omega 6 | Prensado en Frío | Sin Aditivos | Onagra 500 mg | 90 Perlas,Vegavero,23.9,23.9,EUR,3.59,0,3.85,6.65
VV-VITA-227,B08VWF8Y96,IT,"Olio di Enotera e Borragine BIO | L’UNICO VEGANO | Pressato a Freddo con 10,5% e 20,5% di GLA | per Sindrome Premestruale e Menopausa | Senza additivi | 90 capsule",Vegavero,23.99,23.99,EUR,3.6,0,4.17,6.65
VV-VITA-227,B08VWF8Y96,FR,Onagre BIO + Bourrache - 700 mg | VEGAN & Naturel | Avec Omega 6 | Pour la Peau + Rééquilibrage hormonal | Qualité Supérieure & Sans Additifs | 3 Mois | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,4.72,6.65
VV-VITA-227,B08VWF8Y96,DE,"Bio Nachtkerzenöl Kapseln | mit Borretschöl kaltgepresst | Premium: Rohstoffe | Keine Gelatine | 13,5% GLA (Omega 6) | Laborgeprüft | Deutsche Produktion Vegavero",Vegavero,20.9,20.9,EUR,3.14,0,3.16,6.65
VV-VITA-199,B08GCFFDMH,IE,IPERICO BIO 500 mg Vegavero | with Passionflower | Origin: Europe | Standardized Extracts in Hypericin and Flavonoids | 90 Capsules | Vegan,Vegavero,19.69,19.69,EUR,2.95,0,1.36,5.29
VV-VITA-199,B08GCFFDMH,NL,Vegavero BIO Sint-Janskruid | met BIOLOGISCHE Passiebloem | BIOLOGISCHE extracten uit Europa | Laboratorium getest | Hypericine - Flavonoïden | Veganistisch - zonder toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.23,5.29
VV-VITA-199,B08GCFFDMH,ES,Hipérico 500 mg Vegavero | 100% Orgánico | Con Pasiflora & Hipericina | Sin Aditivos | Hierba de San Juan | 90 Cápsulas | Vegano,Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.29
VV-VITA-199,B08GCFFDMH,IT,IPERICO BIO 500 mg Vegavero® | con PASSIFLORA | Origine: Europa | Estratti titolati in Ipericina e Flavonoidi | 90 capsule | Vegan,Vegavero,19.99,19.99,EUR,3,0,3.59,5.29
VV-VITA-199,B08GCFFDMH,FR,Millepertuis BIO 1000 mg | Avec Passiflore | Extraction FRANÇAISE | Hypericine + Flavonoides | Anti Stress + Humeur + Aide Sommeil | Sans Additifs & Vegan | 90 Gélules | Vegavero®,Vegavero,16.9,16.9,EUR,2.54,0,4.72,5.29
VV-VITA-199,B08GCFFDMH,DE,Bio Johanniskraut hochdosiert | mit Passionsblume | Extrakte aus Europa | Laborgeprüft | Hypericin - Flavonoide | Vegan - ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,5.29
VV-VITA-188,B08DCY34MX,IE,"Vegavero Organic STINGING NETTLE 3600 mg | from 4:1 Root & Leaf Extracts | Blood Sugar Control, Joint Health, Prostate Health | NO Additives | Urtica Dioica | 120 Capsules | Vegan",Vegavero,17.95,17.95,EUR,2.69,0,1.36,5.66
VV-VITA-188,B08DCY34MX,NL,Vegavero BIOLOGISCHE BRANDNETEL capsules | Grondstoffen uit Europa | 900 mg wortel- en bladextract | Laboratoriumgetest | 120 capsules | Veganistisch en zonder toevoegingen,Vegavero,17.99,17.99,EUR,2.7,0,3.23,5.66
VV-VITA-188,B08DCY34MX,ES,Ortiga Verde BIO Vegavero | La Dosis Más Alta: 1800 mg | Diurético Natural | Extracto de Raíz & Hojas (4:1) | Sin Aditivos | Libre de OMG & Apto para Veganos | 120 Cápsulas,Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.66
VV-VITA-188,B08DCY34MX,IT,ORTICA BIO Vegavero® | 450 mg di Estratto di Radice e Foglie di Urtica Dioica | Prostata e Benessere Vie Urinarie | 100% BIOLOGICA | Origine: Europa | 120 capsule | Vegan,Vegavero,21.99,21.99,EUR,3.3,0,4.17,5.66
VV-VITA-188,B08DCY34MX,FR,Ortie BIO Vegavero® | Extraction en FRANCE | 1800 mg (Extrait 4:1) | Extraits de Racine & de Feuille | Sans Additifs | Diurétique Naturel + Confort Urinaire | 120 Gélules | VEGAN,Vegavero,19.9,19.9,EUR,2.99,0,4.72,5.66
VV-VITA-188,B08DCY34MX,DE,Bio Brennnessel Kapseln hochdosiert | 100% Rohstoffe aus Europa | 900 mg Extrakt aus Wurzel + Blatt | Laborgeprüft | 120 Stück | Vegan und ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,17.9,17.9,EUR,2.69,0,2.78,5.66
VV-VITA-181,B089FYV2HT,IE,Vegavero Organic Sage Leaf Extract | with 1% Rosmarinic Acid | NO Additives | 120 Capsules | Vegan,Vegavero,15.95,15.95,EUR,2.39,0,1.36,4.87
VV-VITA-181,B089FYV2HT,NL,Vegavero BIOLOGISCHE SALIE capsules | Met 1% rozemarijnzuur | 500 mg salie-EXTRACT per capsule | Uit Frankrijk | Overmatig zweten | Opvliegers menopauze | 120 capsules | Vegan,Vegavero,17.99,17.99,EUR,2.7,0,3.23,4.87
VV-VITA-181,B089FYV2HT,ES,Salvia BIO Vegavero | 500 mg por Cápsula | Sin Aditivos | Antitranspirante Natural Hombres & Mujeres | Hiperhidrosis & Menopausia | Vegano | Orgánico | 4 Meses de Suministro | 120 Cápsulas,Vegavero,17.9,17.9,EUR,2.69,0,3.23,4.87
VV-VITA-181,B089FYV2HT,IT,SALVIA OFFICINALIS | 120 capsule | 500 mg | con 1% di Acido Rosmarinico | per VAMPATE e SUDORAZIONE | Vegan | No additivi | Vegavero®,Vegavero,19.99,19.99,EUR,3,0,3.59,4.87
VV-VITA-181,B089FYV2HT,FR,Sauge BIO 500 mg Vegavero® | Extraction FRANCAISE | Avec de l’Acide Rosmarinique | Sans Additifs | Antioxydant Puissant + Anti Transpiration + Ménopause | 120 Gélules | VEGAN,Vegavero,18.9,18.9,EUR,2.84,0,4.72,4.87
VV-VITA-181,B089FYV2HT,DE,Bio Salbei Kapseln Vegavero | Mit 1% Rosmarinsäure | 500mg Extrakt pro Einheit | aus Frankreich | Starkes Schwitzen | Hitzewallungen Wechseljahre | 120 Stück | Vegan,Vegavero,17.9,17.9,EUR,2.69,0,2.78,4.87
VV-VITA-155,B081TJ62WV,IE,"Vegavero Organic Reishi Extract | 18,000 mg (15:1) Ganoderma Lucidum | with Polysaccharides & Beta Glucans | Mushroom Supplement | 90 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.36,5.5
VV-VITA-155,B081TJ62WV,NL,Vegavero BIOLOGISCHE Reishi capsules | 600 mg-extract (15:1) | 40% polysachariden - 30% bèta-glucanen | Laboratoriumgetest | 90 capsules | Veganistisch & zonder toevoegingen,Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.5
VV-VITA-155,B081TJ62WV,ES,Reishi BIO Vegavero | 1200 mg de Extracto 15:1 | 40% Polisacáridos + 30% Betaglucanos | Ganoderma Lucidum Orgánico | Adaptógenos,Vegavero,22.9,22.9,EUR,3.44,0,3.85,5.5
VV-VITA-155,B081TJ62WV,IT,"REISHI BIO Vegavero® | 40% Polisaccaridi, 30% Beta Glucani e 1% Triterpeni | Senza OGM e con Analisi di Laboratorio | Estratto Biologico Altamente Dosato | Ganoderma Lucidum Puro | Vegan",Vegavero,24.99,24.99,EUR,3.75,0,4.17,5.5
VV-VITA-155,B081TJ62WV,FR,Reishi BIO Vegavero® | 18.000 mg (Extrait 15:1) | 40% Polysaccharides + 30% Bêta-Glucanes | Sans Additifs | VEGAN,Vegavero,24.9,24.9,EUR,3.74,0,4.72,5.5
VV-VITA-155,B081TJ62WV,DE,Bio Reishi Kapseln | 9000 mg aus Extrakt (15:1) | 40% Polysaccharide | 3 Monate Vorrat | Laborgeprüft | 30% Beta Glucane | Vegan & ohne Zusätze | Deutsche Produktion Vegavero,Vegavero,20.9,20.9,EUR,3.14,0,3.16,5.5
VV-VITA-122,B07DGGD49G,NL,"Vegavero IMMUUNSYSTEEM complex | Met echinacea, vitamine C, vitamine D3, selenium, gember en zink | 120 capsules | Versterk het immuunsysteem* | Vegan",Vegavero,22.99,22.99,EUR,3.45,0,3.61,4.76
VV-VITA-122,B07DGGD49G,ES,"Complejo Defensas Inmunitarias | 100% NATURAL | 120 Cápsulas | Vitamina C, D3 + Equinácea + Zinc + Selenio + Jengibre | Immu Pro Complex | Sin Additivos y Vegano | Vegavero",Vegavero,21.9,21.9,EUR,3.29,0,3.85,4.76
VV-VITA-122,B07DGGD49G,IT,"Vegavero Difese Immunitarie Adulti | 120 capsule | con Echinacea, Vitamina C, D3, Zinco e Selenio | Senza Additivi e Certificato in Laboratorio | Rinforzo Sistema Immunitario",Vegavero,22.99,22.99,EUR,3.45,0,4.17,4.76
VV-VITA-122,B07DGGD49G,FR,"Complexe IMMUNITÉ | Echinacea, Gingembre, Vitamines C et D3, Zinc, Sélénium | 120 Gélules | DÉFENSE IMMUNITAIRE | Vegan & Sans Additifs | Vegavero®",Vegavero,19.9,19.9,EUR,2.99,0,4.72,4.76
VV-VITA-122,B07DGGD49G,DE,"Vegavero Immunsystem Komplex – mit Echinacea, Acerola Vitamin C, Vitamin D3, Ingwer, Zink & Selen – vegane Immunformel ohne Zusatzstoffe – 120 Kapseln hochdosiert",Vegavero,22.9,22.9,EUR,3.44,0,3.16,4.76
VV-VITA-46,B01CYDY6TQ,IE,"Vegavero Multivitamins and Minerals | Vegan Vitamin Complex | with All B Vits, Vit A, C, D3, E, K2, Iron, Zinc, Iodine, Selenium & Chrome | 120 Capsules",Vegavero,19.99,19.99,EUR,3,0,1.36,6.2
VV-VITA-46,B01CYDY6TQ,ES,Multivitaminas Vegano Vegavero | Natural | EL ÚNICO SIN ADITIVOS | 12 Vitaminas + 5 Minerales | Para Hombre y Mujer | 120 Cápsulas | Vitamina para el Cansancio + Sistema Inmunológico + Energía,Vegavero,23.9,23.9,EUR,3.59,0,3.85,6.2
VV-VITA-46,B01CYDY6TQ,IT,MULTIVITAMINICO Multiminerale Vegavero® | L’UNICO SENZA ADDITIVI | Con Vitamine e Minerali di Qualità | Integratore per Difese Immunitarie e Stanchezza per Uomo e Donna | Vegan,Vegavero,19.89,19.89,EUR,2.98,0,3.59,6.2
VV-VITA-46,B01CYDY6TQ,FR,A-Z Multivitamines et Minéraux Vegavero® | Avec 12 Vitamines et 5 Mineraux | LE SEUL SANS ADDITIFS | Homme & Femme | Énergie + Anti Fatigue | 120 Gélules | VEGAN,Vegavero,22.9,22.9,EUR,3.44,0,4.72,6.2
VV-VITA-46,B01CYDY6TQ,DE,"Multivitamin Kapseln Vegavero | Immunabwehr & Energie* | Hochdosiert | Wichtige A-Z Vitamine & Mineralien | B-Vitamine, Eisen, Jod & Co | Ohne Zusatzstoffe | Laborgeprüft | Vegan | 120 Stück",Vegavero,19.9,19.9,EUR,2.99,0,2.78,6.2
VV-VITA-02,B012W9GK4G,IE,Vegavero Milk Thistle | 35:1 Extract | Liver Supplements | 80% Silymarin and 30% Silibinin | High Dosage | 120 Capsules | NO Additives | Vegan,Vegavero,21.99,21.99,EUR,3.3,0,1.53,4.73
VV-VITA-02,B012W9GK4G,ES,Cardo Mariano 35000 mg Vegavero | MAS ALTA DOSIS | Con 80% de Silimarina & 30% de Silibina | Liver Detox y Higado Graso | SIN ADITIVOS | Milk Thistle | Testado en Laboratorio | 120 Cápsulas,Vegavero,19.9,19.9,EUR,2.99,0,3.23,4.73
VV-VITA-02,B012W9GK4G,IT,Cardo Mariano FEGATO | 1.000 mg (Estratto 35:1) | con 80% di Silimarina e 30% di Silibinina | Disintossicante | Altamente dosato | 120 capsule | Senza Additivi | Vegan | Vegavero®,Vegavero,19.99,19.99,EUR,3,0,3.59,4.73
VV-VITA-02,B012W9GK4G,FR,Chardon Marie | Extrait 35 000 mg/jour | Avec 80% Silymarine + 30% Silybine | Sans Additifs | Dépuratif Foie Naturel + Digestion | 120 Gélules | VEGAN | Vegavero®,Vegavero,18.9,18.9,EUR,2.84,0,4.72,4.73
CP-DQMG-RVN9,B00XU8EF0K,IE,"Vegavero Wild Yam Extract | 1,000 mg with 3 mg Zinc | NO Additives | Standardised | 120 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.36,6.47
CP-DQMG-RVN9,B00XU8EF0K,NL,Vegavero Yamwortel capsules | 1.000 mg Mexicaans Wild Yam-extract (20:1) | Prijs-prestatiewinnaar 2024* | 200 mg Diosgenine + Zink | 120 capsules | Laboratorium getest | Zonder toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.23,6.47
CP-DQMG-RVN9,B00XU8EF0K,ES,Ñame Silvestre + Zinc | 20% DIOSGENINA | 1000 mg Wild Yam | 120 Cápsulas | Sin Aditivos & Vegano | Vegavero,Vegavero,20.9,20.9,EUR,3.14,0,3.85,6.47
CP-DQMG-RVN9,B00XU8EF0K,IT,Igname Selvatico Vegavero® | 1000 mg di estratto di Mexican Wild Yam | con 20% di Diosgenina e Zinco | 120 capsule | No OGM | Vegan,Vegavero,21.99,21.99,EUR,3.3,0,4.17,6.47
CP-DQMG-RVN9,B00XU8EF0K,FR,Igname Sauvage | Avec Zinc | Extrait Fortement Dosé : 1000 mg | 20% Diosgénine | 120 Gélules | SANS ADDITIFS et VEGAN | Vegavero®,Vegavero,21.9,21.9,EUR,3.29,0,4.72,6.47
CP-DQMG-RVN9,B00XU8EF0K,DE,Yamswurzel Kapseln | 1.000 mg Mexican Wild Yam Extrakt (20:1) | 200 mg Diosgenin + Zink | 120 Stück | Laborgeprüft | Ohne Zusätze | Deutsche Produktion Vegavero,Vegavero,18.62,18.62,EUR,2.79,0,2.78,6.47
VI-ZU99-SZ0B,B00N1QKQ5Y,IE,Vegavero L-Tryptophan 500 mg | NO Additives | Lab-Tested | Pure L Tryptophan Supplement | 120 Capsules (4 Months Supply) | Vegan,Vegavero,19.99,19.99,EUR,3,0,1.36,4.06
VI-ZU99-SZ0B,B00N1QKQ5Y,ES,L-Triptófano 500mg Puro* Vegavero | El Único Sin Aditivos | Para 4 meses | Estrés + Insomnio + Cansancio | Alta dosificación | 120 Cápsulas,Vegavero,18.9,18.9,EUR,2.84,0,3.23,4.06
VI-ZU99-SZ0B,B00N1QKQ5Y,FR,L-Tryptophane 500mg | 100% Naturel | Sans Additifs & Analysé en Laboratoire | Sommeil + Humeur + Anti Stress | VEGAN | 120 Gélules | Vegavero®,Vegavero,17.9,17.9,EUR,2.69,0,4.72,4.06
VI-ZU99-SZ0B,B00N1QKQ5Y,DE,"L-Tryptophan 500 mg Vegavero | Aus natürlicher Fermentation | > 99,5% reines L Tryptophan | Laborgeprüft | Vegan & Ohne Zusätze | 120 Kapseln",Vegavero,17.9,17.9,EUR,2.69,0,2.78,4.06
VV-VITA-378,B0DFCRYTBC,GB,"Vegavero Brewer's Yeast 2500 mg | 100% Pure | Natural Source of B-Vitamins, Amino Acids, Minerals | Highly Dosed | NO Additives, Lab Tested | Vegan",Vegavero,11.99,11.99,GBP,1.8,0,2.65,3.81
VV-VITA-371,B0D63B5WBM,GB,Vegavero Nattokinase 2000 FU – 100 mg | 180 Capsules | 100% Natural from Fermented Soya Bean Extract | Enzyme from Japanese Natto | NO Additives | Vegan,Vegavero,17.99,17.99,GBP,2.7,0,2.65,4.76
VV-VITA-57-V2,B0D26DXLP4,GB,"Vegavero Hyaluronic Acid Supplements | NO Additives, Lab-Tested | High Strength 600mg with 800-1500 kDa | 90 Capsules | Vegan",Vegavero,24.99,24.99,GBP,3.75,0,2.94,8.72
VV-VITA-360,B0D232K3RP,GB,Vegavero Caffeine 200 mg | 9090 mg Guarana seeds from 10:1 Extract | 120 Capsules | Natural and Sugar Free | Vegan,Vegavero,12.59,12.59,GBP,1.89,0,2.65,4.18
VV-VITA-359,B0D22XWFBT,GB,Vegavero Red Rice Capsules | 2.9 mg Monacolin K | Natural Blood Circulation Support | 120 Capsules | Vegan,Vegavero,19.99,19.99,GBP,3,0,2.65,5.78
VV-VITA-357,B0CS6GFLRM,GB,"Vegavero L Taurine 1000 mg Capsules | With L-Theanine, Turmeric, Black Pepper Extract and Vitamin B3 | NO Additives | Lab-Tested | Vegan",Vegavero,14.39,14.39,GBP,2.16,0,2.65,3.91
VV-VITA-354,B0CPJFC9BP,GB,"Vegavero Certified Organic Mushroom Complex 1300 mg | NO Additives, Lab-Tested | Standardised Bioactive Polysaccharides, Beta Glucans and Hericenones | 90 Capsules | Vegan",Vegavero,23.99,23.99,GBP,3.6,0,2.94,7.66
VV-VITA-355,B0CPJG6XL8,GB,"Vegavero L-Glutathione Complex | with Glycin, PureWay-C Vitamin C Liposomal and MSM | NO Additives | Vegan | 90 Capsules",Vegavero,22.99,22.99,GBP,3.45,0,2.94,8.39
VV-VITA-329,B0BX76VGXP,GB,"Vegavero Liposomal Vitamin C | 120 Capsules | Lab Tested, Highly Bioavailable PureWay-C | Authentic Phospholipid Bilayer Technology | Vegan",Vegavero,17.99,17.99,GBP,2.7,0,2.65,5.69
VV-VITA-318,B0BK8WLZT5,GB,Vegavero Hawthorn Garlic Supplement | NO Additives | with Olive Leaf Extract | 4 mg Allicin | Lab-Tested & Non-GMO | 90 Capsules | Vegan,Vegavero,17.99,17.99,GBP,2.7,0,2.65,4.77
VV-VITA-316,B0BK8W6JM3,GB,"Vegavero Organic Ceylon Cinnamon | High Strength 2500 mg Per Serving | NO Additives | Extract (5:1) from Madagascar | Lab-Tested, Non-GMO | 120 Capsules | Vegan",Vegavero,18.99,18.99,GBP,2.85,0,2.65,5.92
VV-VITA-297,B09ZDLZXDM,GB,"Vegavero Beta Carotene Complex | with Astaxanthin + Vitamin E | Beta-Carotene from Fermentation | Golden Tan | NO Additives, Lab-Tested | 120 Tanning Capsules | Vegan",Vegavero,22.95,22.95,GBP,3.44,0,2.94,7.12
VV-VITA-265,B09JCN1WLC,GB,"Vegavero Ginkgo Biloba 12000 mg & Panax Ginseng 2000 mg | High Strength Extracts | NO Additives, Lab-Tested | 120 Capsules (4 Month Supply) | Vegan",Vegavero,22.95,22.95,GBP,3.44,0,2.94,7.04
VV-VITA-258,B09C6HJ2CC,GB,Vegavero Organic Flaxseed Oil | Vegan Omega 3 6 9 Capsules | Premium Quality | Cold-Pressed Organic Linseed Oil | NO Additives | Lab-Tested | 120 Capsules,Vegavero,16.95,16.95,GBP,2.54,0,2.65,4.93
VV-VITA-227,B08VWF8Y96,GB,"Vegavero Organic Evening Primrose Oil | with Organic Borage Seed Oil | Cold-Pressed | 90 Capsules | NO Additives, Lab-Tested | Rich in Linoleic Acid, Omega 3 & GLA | Vegan",Vegavero,19.76,19.76,GBP,2.96,0,2.65,6.65
VV-VITA-188,B08DCY34MX,GB,"Vegavero Organic STINGING NETTLE 3600 mg | from 4:1 Root & Leaf Extracts | Blood Sugar Control, Joint Health, Prostate Health | NO Additives | Urtica Dioica | 120 Capsules | Vegan",Vegavero,17.95,17.95,GBP,2.69,0,2.65,5.66
VV-VITA-155,B081TJ62WV,GB,Vegavero Organic Reishi Extract | 8400 mg (14:1) Ganoderma Lucidum | with Polysaccharides & Beta Glucans | Mushroom Supplement | 90 Capsules | Vegan,Vegavero,19.99,19.99,GBP,3,0,2.65,5.5
VV-VITA-46,B01CYDY6TQ,GB,"Vegavero Multivitamins and Minerals | Vegan Vitamin Complex | with All B Vits, VIT C, D3, E, K2, Iron, Zinc, Iodine, Selenium & Chrome | 120 Capsules",Vegavero,19.99,19.99,GBP,3,0,2.65,6.2
VI-ZU99-SZ0B,B00N1QKQ5Y,IT,TRIPTOFANO Vegavero® | 500 mg | 100% NATURALE da Fermentazione | per Sonno e Buon Umore | Senza Additivi e no OGM | Precursore della SEROTONINA | 120 capsule | Vegan,Vegavero,18.99,18.99,EUR,2.85,0,3.59,4.06
VV-VITA-375,B0D92M1BPN,IE,Vegavero Calcium Tablets 1645 mg Magnesium 1251 mg | With Zinc Bisglycinate and Red Clover Extract | Bone Health Supplements | NO Additives | 180 Capsules | Vegan,Vegavero,15.99,15.99,EUR,2.4,0,1.36,4.81
VV-VITA-375,B0D92M1BPN,NL,"Vegavero Calcium, Magnesium en Zink | 800 mg Calcium Dagelijkse Dosering | Voor Sterke Botten en Menopauze | 180 Capsules | Met Rode Klaver | Zonder Additieven & Vegan",Vegavero,19.99,19.99,EUR,3,0,3.23,4.81
VV-VITA-375,B0D92M1BPN,ES,"Calcio, Magnesio y Zinc | 800 mg de Calcium Dosis Diaria | Para Fortalecer Huesos y Menopausia| 180 Cápsulas | Con Trébol Rojo | Sin Aditivos & Vegano | Vegavero",Vegavero,18.9,18.9,EUR,2.84,0,3.23,4.81
VV-VITA-375,B0D92M1BPN,IT,"Calcio, Magnesio e Zinco | Per Ossa, Dolori Articolari, Stanchezza e Sistema Immunitario | Con Trifoglio Rosso | Vegan | Senza Additivi | No OGM | Vegavero®",Vegavero,21.99,21.99,EUR,3.3,0,4.17,4.81
VV-VITA-375,B0D92M1BPN,FR,Strong Bones | Calcium Magnesium Zinc | RENFORCEMENT DES OS | Avec Trèfle Rouge | Sans Additifs Artificiels & Vegan | 180 Comprimés | Vegavero®,Vegavero,18.9,18.9,EUR,2.84,0,4.72,4.81
VV-VITA-375,B0D92M1BPN,DE,Strong Bones | 800 mg Calcium hochdosiert + 400 mg Magnesium pro Tag | Laborgeprüft & Vegan | 180 Tabletten | Ohne Zusatzstoffe | Deutsche Produktion von Vegavero®,Vegavero,16.9,16.9,EUR,2.54,0,2.78,4.81
VV-VITA-375,B0D92M1BPN,GB,Vegavero Calcium Tablets 1645 mg Magnesium 1251 mg | With Zinc Bisglycinate and Red Clover Extract | Bone Health Supplements | NO Additives | 180 Capsules | Vegan,Vegavero,15.99,15.99,GBP,2.4,0,2.65,4.81
VV-VITA-345,B0C6FHKNM7,GB,"Vegavero Serenity | Natural Stress, Relaxation & Cognitive Supplement | L-Tryptophan, Ashwagandha, Rhodiola and Lions Mane | NO Additives | 90 Capsules | Vegan",Vegavero,24.99,24.99,GBP,3.75,0,2.94,8.38
VV-VITA-336,B0C948KKRG,IE,"Vegavero Organic Devil’s Claw Capsules | 4,995 mg (3:1 Extract) Daily | 90 Capsules | NO Additives | Natural Joint Support | Harpagophytum with 2,7% Harpagoside | Vegan",Vegavero,19.9,19.9,EUR,2.99,0,1.36,5.07
VV-VITA-336,B0C948KKRG,NL,"Vegavero Biologische duivelsklauw capsules | BIOLOGISCH EXTRACT met 2,7% harpagoside | 1.665 mg mg per dagelijkse dosis | Afrikaanse duivelsklauw uit Zuid-Afrika",Vegavero,19.99,19.99,EUR,3,0,3.23,5.07
VV-VITA-336,B0C948KKRG,ES,Harpagofito BIO | 1665 mg | Articulaciones y Digestion | Garra del Diablo | Joint Supplement | Sin Aditivos | Vegano | Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.07
VV-VITA-336,B0C948KKRG,IT,"Artiglio del Diavolo Bio 1665 mg | con 2,7% di Arpagoside | Estratto 3:1 | Per Dolori Articolari e Problemi Gastrointestinali | Qualità Biologica dal Sudafrica | Senza Additivi | Vegan | Vegavero®",Vegavero,19.99,19.99,EUR,3,0,3.59,5.07
VV-VITA-336,B0C948KKRG,FR,"Harpagophytum BIO | Extra Fort : 4995 mg | 2,7% Harpagosides | ARTICULATION : Douleurs Articulaires + Anti Inflammatoire + Mobilité | SANS ADDITIFS et VEGAN | 90 Gélules",Vegavero,17.9,17.9,EUR,2.69,0,4.72,5.07
VV-VITA-336,B0C948KKRG,DE,"Bio Teufelskralle Kapseln Vegavero | 1.665 mg pro Tagesdosis | Extrakt mit 2,7% Harpagosid | Afrikansiche Teufelskralle aus Südafrika | Deutsche Produktion | Ohne Zusatzstoffe | 90 Stück",Vegavero,19.9,19.9,EUR,2.99,0,2.78,5.07
VV-VITA-336,B0C948KKRG,GB,"Vegavero Organic Devil’s Claw Capsules | 4,995 mg (3:1 Extract) Daily | 90 Capsules | NO Additives | Natural Joint Support | Harpagophytum with 2,7% Harpagoside | Vegan",Vegavero,19.99,19.99,GBP,3,0,2.65,5.07
VV-VITA-257,B09C6FG128,IE,Vegavero Organic Lecithin Oil 1800 mg | Highly Dosed | Sourced from Sunflowers | 120 Capsules | NO Additives | Vegan | 15% Phosphatidylcholine,Vegavero,19.99,19.99,EUR,3,0,1.36,8.65
VV-VITA-257,B09C6FG128,NL,Vegavero BIOLOGISCHE Lecithine capsules | 1800 mg zonnebloemlecithine | VEGANISCH | Koudgeperst | 15% Fosfatidylcholine | Zonnebloemlecithine – geen sojalecithine | 120 capsules,Vegavero,26.99,26.99,EUR,4.05,0,3.61,8.65
VV-VITA-257,B09C6FG128,ES,Lecitina de Girasol | 1800 mg de Sunflower Lecithin| Circulación| Vegano & Sin Aditivos| Probado en Laboratorio | Vegavero,Vegavero,23.9,23.9,EUR,3.59,0,4.03,8.65
VV-VITA-257,B09C6FG128,IT,Sunflower Lecithin Vegavero® | 1800 mg di Pura Lecitina di Girasole | Per la Salute Cardiovascolare | Senza Additivi | Testato in Laboratorio | 120 Capsule | Vegan,Vegavero,24.99,24.99,EUR,3.75,0,4.35,8.65
VV-VITA-257,B09C6FG128,FR,Lécithine de Tournesol 1800 mg | BIO et VEGAN | 120 Gélules | Qualité Supérieure : Sans Additifs ni OGM | Vegavero®,Vegavero,22.9,22.9,EUR,3.44,0,4.9,8.65
VV-VITA-257,B09C6FG128,DE,Bio Lecithin Kapseln | 1800 mg aus Sonnenblumen | Vegan | Kaltgepresst | 15% Phosphatidylcholin | kein Soja | 120 Stück | Vegavero,Vegavero,26.9,26.9,EUR,4.04,0,3.34,8.65
VV-VITA-257,B09C6FG128,GB,Vegavero Organic Lecithin Oil 1800 mg | Highly Dosed | Sourced from Sunflowers | 120 Capsules | NO Additives | Vegan | 15% Phosphatidylcholine,Vegavero,19.99,19.99,GBP,3,0,2.65,8.65
VV-VITA-237,B091Z4JQBD,IE,"Vegavero Choline Supplement | Liver Supplements* | Choline-Bitartrate, Phosphatidylcholine & Citicoline | 90 Capsules | NO Additives, Lab-Tested | Vegan",Vegavero,18.99,18.99,EUR,2.85,0,1.36,4.16
VV-VITA-237,B091Z4JQBD,ES,"Colina Complex | 1200 mg | 3 Formas de Colina: Bitartrato, Citicolina, Fosfatidilcolina | Sin Aditivos & Vegano | 90 Cápsulas | Vegavero",Vegavero,20.9,20.9,EUR,3.14,0,4.03,4.16
VV-VITA-237,B091Z4JQBD,IT,Colina Trio | Bitartrato + Citicolina + Fosfatidilcolina | per Fegato e Metabolismo | Certificato in Laboratorio | Vegano e Senza Additivi | Vegavero®,Vegavero,18.99,18.99,EUR,2.85,0,3.77,4.16
VV-VITA-237,B091Z4JQBD,FR,"CHOLINE Vegavero® | Avec 3 Formes Actives : L-Choline Bitartrate, CDP Citicoline et Phosphatidylcholine | Sans Additifs | Fonction Hépatique | 90 Gélules | VEGAN",Vegavero,19.9,19.9,EUR,2.99,0,4.9,4.16
VV-VITA-237,B091Z4JQBD,DE,"Cholin Kapseln | Einzigartig: 3 Formen | Bitartrat, Citicolin & Phosphatidylcholin | Leber - Fettstoffwechsel* | Laborgeprüft | Ohne Zusätze | Von Vegavero",Vegavero,19.9,19.9,EUR,2.99,0,2.78,4.16
VV-VITA-237,B091Z4JQBD,GB,"Vegavero Choline Supplement | Liver Supplements* | Choline-Bitartrate, Phosphatidylcholine & Citicoline | 90 Capsules | NO Additives, Lab-Tested | Vegan",Vegavero,16.99,16.99,GBP,2.55,0,2.65,4.16
